customer_id,gstin,legal_name,trade_name,gst_status,gst_registration_date,gst_return_period,return_type,return_filing_date,return_status,filing_frequency,filing_delay_days,gstr1_sales_value,gstr3b_taxable_outward_supply,gstr3b_net_tax_liability,total_taxable_turnover,b2b_sales_amount,b2c_sales_amount,b2b_sales_percentage,b2c_sales_percentage,export_sales_amount,sez_sales_amount,reverse_charge_sales_amount,igst_amount,cgst_amount,sgst_amount,cess_amount,itc_available_amount,itc_claimed_amount,itc_reversed_amount,net_itc_amount,unique_buyer_count,unique_b2b_buyer_count,top_buyer_sales_percentage,buyer_concentration_level,monthly_turnover,quarterly_turnover,turnover_growth_mom,turnover_growth_qoq,turnover_growth_yoy,turnover_decline_percentage,consecutive_declining_quarters,filing_regularity_percentage,missed_return_count,late_return_count,business_vintage_years,annualised_gst_turnover,proposed_loan_amount,gst_turnover_to_loan_ratio,maximum_loan_by_gst_rule,gst_data_completeness_score,gst_risk_flag,gst_underwriting_score
CUSTGST0004872,09ABCDE004871FZ3,Pharma Enterprises 5871,Pharma Trade 5871,ACTIVE,2018-07-20,2026-01,GSTR3B,2026-01-27,FILED,MONTHLY,0,110580.8254,109649.0327,9314.9994,109649.0327,106833.3589,16349.121,86.7277,13.2723,7139.0813,7653.1225,3020.6819,963.5297,3640.289,3640.289,1070.8917,14621.3827,11673.8584,1299.4215,10374.4368,222,99,28.705,MEDIUM,123182.4798,360427.6713,0.3273,-8.189,8.4985,0.0,0,97.0,2,0,8.477,1478189.7578,517708.7995,2.8553,947392.4954,0.9519,LOW,81.0883
CUSTGST0004873,29ABCDE004872FZ4,Retail Enterprises 5872,Retail Trade 5872,ACTIVE,2017-05-03,2026-10,GSTR1,2026-10-04,LATE,MONTHLY,10,325529.1953,319802.6869,54455.0433,319802.6869,207515.2316,143853.7165,59.0591,40.9409,34512.9104,395.2579,4062.3062,9615.0991,22334.2081,22334.2081,171.5279,23521.4869,18001.4821,2241.2042,15760.2779,52,35,35.8095,MEDIUM,351368.948,1103280.8522,-1.7204,7.7453,-22.1523,22.1523,2,82.0772,1,0,9.7359,4216427.3764,2643636.038,1.5949,1765710.1053,0.9924,LOW,69.7101
CUSTGST0004874,07ABCDE004873FZ5,Wholesale Enterprises 5873,Wholesale Trade 5873,ACTIVE,2021-05-24,2025-09,GSTR1,2025-09-04,LATE,QUARTERLY,2,430242.9474,427507.69,71437.2292,427507.69,252389.798,180255.9523,58.3364,41.6636,36514.3966,24975.5094,2104.5592,18810.3063,24656.3362,24656.3362,3314.2505,53810.506,51199.4803,55.5593,51143.9209,142,64,58.7162,HIGH,432645.7502,1272802.0791,15.5277,-0.5567,23.9676,0.0,1,94.7959,2,3,5.1032,5191749.0029,2813651.1141,1.8452,2520922.6666,0.991,MEDIUM,64.9819
CUSTGST0004875,24ABCDE004874FZ6,Manufacturing Enterprises 5874,Manufacturing Trade 5874,ACTIVE,2016-01-03,2025-10,GSTR1,2025-10-21,FILED,MONTHLY,0,687485.5152,686074.3218,92896.3568,686074.3218,494803.6851,274426.6735,64.3245,35.6755,127417.8904,2963.8182,3291.8462,19989.5224,35846.846,35846.846,1213.1423,52269.2833,48434.0739,895.6673,47538.4065,79,58,53.5817,HIGH,769230.3586,2381686.6105,20.9958,-3.7534,32.8432,0.0,0,99.0,3,1,10.4894,9230764.3034,3032546.7223,3.0439,3744182.5493,0.9752,LOW,67.6414
CUSTGST0004876,33ABCDE004875FZ7,Technology Enterprises 5875,Technology Trade 5875,ACTIVE,2015-02-11,2024-07,GSTR1,2024-07-22,LATE,MONTHLY,10,781501.7664,759446.716,78183.8557,759446.716,644026.7625,156316.8225,80.4688,19.5312,1748.323,22291.2527,4130.5323,22665.1601,25782.4933,25782.4933,3953.709,94061.1093,72313.6218,8880.2173,63433.4045,233,111,29.4892,MEDIUM,800343.585,2315637.7481,1.5146,-2.0564,-5.9632,5.9632,1,78.3638,0,2,11.3564,9604123.0195,3222885.0429,2.98,3809354.4978,0.9668,LOW,82.779
CUSTGST0004877,19ABCDE004876FZ8,Construction Enterprises 5876,Construction Trade 5876,ACTIVE,2021-03-10,2026-02,GSTR1,2026-02-11,FILED,MONTHLY,0,328719.3055,335561.6403,21823.3343,335561.6403,259582.632,115552.8463,69.197,30.803,1717.5994,13680.7337,18719.3591,2635.5552,8158.1136,8158.1136,2871.5519,24476.3289,17350.5716,3528.5571,13822.0145,12,3,57.7652,HIGH,375135.4783,1151988.15,1.4804,-9.2552,-19.1813,19.1813,1,97.0,0,0,5.0693,4501625.7391,2742488.2834,1.6414,1968173.0956,0.9654,LOW,75.9411
CUSTGST0004878,23ABCDE004877FZ9,Logistics Enterprises 5877,Logistics Trade 5877,ACTIVE,2019-02-14,2024-01,GSTR1,2024-01-01,FILED,QUARTERLY,0,339685.788,348761.5828,34971.3961,348761.5828,171471.5885,189027.5753,47.565,52.435,47378.4888,13840.6412,7769.4976,6529.1834,12188.1966,12188.1966,4065.8195,42748.0042,41862.8161,656.5041,41206.3121,41,23,12.0919,LOW,360499.1638,1090410.6276,5.8273,-19.2826,4.1922,0.0,0,95.0,3,0,7.7014,4325989.965,2769693.8573,1.5619,912861.0485,0.9838,LOW,77.6734
CUSTGST0004879,06ABCDE004878FZ1,Food Enterprises 5878,Food Trade 5878,ACTIVE,2024-04-22,2024-07,GSTR3B,2024-07-05,LATE,MONTHLY,2,338101.3938,337671.3501,59018.5895,337671.3501,312253.9226,52259.0978,85.6633,14.3367,9567.9978,9381.2237,8617.6047,10082.5881,23776.6229,23776.6229,1382.7557,16567.5634,13103.6412,2474.1556,10629.4855,248,234,23.6645,LOW,364513.0205,1065834.9475,17.5257,10.7492,23.7509,0.0,1,96.1775,0,0,2.0467,4374156.2457,2819033.2874,1.5517,1939940.6212,0.9943,LOW,100.0
CUSTGST0004880,36ABCDE004879FZ2,Pharma Enterprises 5879,Pharma Trade 5879,ACTIVE,2024-03-26,2026-07,GSTR3B,2026-07-17,FILED,MONTHLY,0,446921.4369,443061.9769,33978.8612,443061.9769,386841.7284,77473.8063,83.3144,16.6856,2434.4237,12092.3336,15924.6168,13227.6581,8209.2849,8209.2849,4332.6334,43932.7715,35137.5671,5711.4158,29426.1513,112,109,34.6235,MEDIUM,464315.5347,1435239.0179,-11.0087,-17.0393,-13.6428,13.6428,2,97.0,0,1,2.3711,5571786.4167,3128201.9046,1.7811,3032716.1396,0.955,LOW,90.1283
CUSTGST0004881,27ABCDE004880FZ3,Retail Enterprises 5880,Retail Trade 5880,ACTIVE,2016-01-07,2026-08,GSTR3B,2026-08-17,LATE,MONTHLY,3,226032.9084,228268.5692,26963.9207,228268.5692,129502.7081,123702.4633,51.1454,48.8546,30239.7654,13534.9552,8385.2134,3227.1454,11686.0905,11686.0905,364.5943,27113.7151,23094.7096,22.8467,23071.863,212,32,32.8259,MEDIUM,253205.1714,788617.1432,-4.4742,-10.3756,29.3159,0.0,1,89.3949,0,1,10.0216,3038462.0568,1416187.9002,2.1455,1957657.0323,0.9744,LOW,86.6788
CUSTGST0004882,09ABCDE004881FZ4,Wholesale Enterprises 5881,Wholesale Trade 5881,ACTIVE,2022-03-23,2025-10,GSTR1,2025-10-09,FILED,MONTHLY,0,1755792.3711,1759880.2579,167418.4163,1759880.2579,818160.9977,1175596.735,41.0361,58.9639,28037.4744,143515.3476,19446.9955,55037.5836,53598.9354,53598.9354,5182.962,130565.7512,115992.7087,2130.1906,113862.5181,31,26,28.1245,MEDIUM,1993757.7327,5834974.841,-5.6825,7.4359,-6.089,6.089,3,97.0,2,1,4.5852,23925092.7925,15660752.0472,1.5277,13842604.6272,0.961,LOW,78.3495
CUSTGST0004883,29ABCDE004882FZ5,Manufacturing Enterprises 5882,Manufacturing Trade 5882,ACTIVE,2015-05-13,2024-09,GSTR3B,2024-09-26,LATE,QUARTERLY,5,81990.9124,79797.7375,5880.1007,79797.7375,39827.3303,46911.2519,45.9165,54.0835,15517.4757,2063.5561,1201.0034,741.0686,2394.7888,2394.7888,349.4545,4797.2944,4122.7961,674.016,3448.7801,128,77,55.8125,HIGH,86738.5823,262229.3776,-0.4922,-1.2104,-19.6407,19.6407,3,92.0077,3,4,11.1874,1040862.9872,617470.8741,1.6857,219589.1943,0.9536,MEDIUM,46.2061
CUSTGST0004884,07ABCDE004883FZ6,Technology Enterprises 5883,Technology Trade 5883,ACTIVE,2024-06-14,2024-03,GSTR3B,2024-03-09,FILED,MONTHLY,0,232668.413,238527.6057,39827.4575,238527.6057,164443.9543,86816.6625,65.4476,34.5524,42685.2112,14419.0607,697.4547,9745.9943,14196.9363,14196.9363,1687.5906,21505.1918,17087.0526,1642.7006,15444.352,23,3,46.6835,HIGH,251260.6167,684819.2892,10.3277,24.6942,43.6189,0.0,1,99.0,1,0,2.7173,3015127.4008,2040411.6933,1.4777,698621.022,0.9804,LOW,87.6854
CUSTGST0004885,24ABCDE004884FZ7,Construction Enterprises 5884,Construction Trade 5884,ACTIVE,2017-10-21,2024-10,GSTR1,2024-10-14,LATE,MONTHLY,5,424232.6653,427610.078,43481.7482,427610.078,291262.708,193177.3132,60.1236,39.8764,29606.149,34506.5019,13707.8556,4417.8385,18661.9739,18661.9739,1739.9621,34290.8715,28621.4008,499.8429,28121.5579,118,66,11.6121,LOW,484440.0211,1411688.5398,9.3892,-15.3613,34.0831,0.0,0,88.3809,1,3,9.1657,5813280.2538,2969236.5089,1.9578,2348968.3604,0.9666,LOW,80.5187
CUSTGST0004886,33ABCDE004885FZ8,Logistics Enterprises 5885,Logistics Trade 5885,ACTIVE,2017-10-23,2025-01,GSTR1,2025-01-15,FILED,MONTHLY,0,235326.9264,238884.3727,38319.019,238884.3727,104396.5831,166460.2404,38.5431,61.4569,23009.9734,14847.0812,144.2859,13469.348,11855.7165,11855.7165,1138.2379,21466.4978,16179.0827,2435.5189,13743.5638,46,33,57.9722,HIGH,270856.8235,801728.4106,-9.6451,25.6523,36.6047,0.0,1,93.0,3,0,9.3448,3250281.882,2676146.2143,1.2145,1731859.8086,0.9648,LOW,71.5426
CUSTGST0004887,19ABCDE004886FZ9,Food Enterprises 5886,Food Trade 5886,ACTIVE,2017-01-06,2025-02,GSTR1,2025-02-28,FILED,QUARTERLY,0,368789.5099,366141.4491,54583.7848,366141.4491,296986.3773,93149.3424,76.1239,23.8761,61131.4398,22013.9821,4802.3173,6646.195,23560.7532,23560.7532,816.0833,24265.8484,19153.3031,1186.4698,17966.8333,86,37,39.8655,MEDIUM,390135.7197,1180611.4359,-8.0485,24.7698,32.962,0.0,0,95.0,3,0,9.8558,4681628.6362,3859046.6519,1.2132,2310053.745,0.9968,LOW,75.4928
CUSTGST0004888,23ABCDE004887FZ1,Pharma Enterprises 5887,Pharma Trade 5887,ACTIVE,2021-01-09,2025-02,GSTR1,2025-02-12,FILED,MONTHLY,0,480882.7308,471659.901,65018.0378,471659.901,181712.2839,319465.5543,36.257,63.743,31892.7348,5907.768,286.2452,8225.6837,25803.08,25803.08,5186.1942,37620.9565,29405.7511,2547.9341,26857.817,17,7,23.9257,LOW,501177.8382,1405214.1624,-16.716,13.0073,-23.5181,23.5181,2,97.0,1,0,5.1542,6014134.0584,1364183.0907,4.4086,2873744.1162,0.959,LOW,80.4198
CUSTGST0004889,06ABCDE004888FZ2,Retail Enterprises 5888,Retail Trade 5888,ACTIVE,2022-12-04,2026-04,GSTR3B,2026-04-23,FILED,MONTHLY,0,199659.8009,200224.3211,18279.9101,200224.3211,96454.1933,109851.1178,46.7531,53.2469,4749.6124,15044.222,6880.5483,5176.6281,6482.4531,6482.4531,138.3759,15669.2492,12329.8759,1382.8365,10947.0395,214,84,48.233,HIGH,206305.3112,589007.7189,4.4476,8.0662,26.241,0.0,1,98.0,3,0,4.6403,2475663.734,868492.2967,2.8505,966806.6305,0.9997,LOW,72.0957
CUSTGST0004890,36ABCDE004889FZ3,Wholesale Enterprises 5889,Wholesale Trade 5889,ACTIVE,2020-11-03,2026-04,GSTR3B,2026-04-19,LATE,MONTHLY,7,331597.4595,329759.3774,34475.0305,329759.3774,268204.3172,101471.502,72.5512,27.4488,62610.1399,25659.6342,13634.4691,6403.5798,13252.7708,13252.7708,1565.9091,19003.2482,16453.6963,307.8212,16145.8751,37,8,26.9916,MEDIUM,369675.8192,1091385.0432,-1.0042,10.0767,21.5466,0.0,1,79.7136,2,3,6.2077,4436109.8306,3197802.0678,1.3872,2134895.2328,0.9824,LOW,71.3893
CUSTGST0004891,27ABCDE004890FZ4,Manufacturing Enterprises 5890,Manufacturing Trade 5890,ACTIVE,2022-07-01,2026-03,GSTR1,2026-03-13,FILED,MONTHLY,0,1439297.2142,1413351.623,220469.1977,1413351.623,749598.2753,823065.2011,47.6643,52.3357,244589.9215,56790.8835,8563.24,87028.8676,63675.7665,63675.7665,6088.797,82142.5051,62425.0151,6383.8965,56041.1186,18,9,39.799,MEDIUM,1572663.4764,4861975.7435,6.2913,15.4601,28.5078,0.0,0,100.0,2,1,4.3627,18871961.7167,9861237.8824,1.9138,3974289.5199,0.9631,LOW,74.2925
CUSTGST0004892,09ABCDE004891FZ5,Technology Enterprises 5891,Technology Trade 5891,ACTIVE,2017-05-05,2026-01,GSTR1,2026-01-05,LATE,QUARTERLY,3,500496.2792,494269.6239,54472.2686,494269.6239,227342.9249,285988.2492,44.2878,55.7122,66771.0392,34642.9637,9357.8757,13713.9411,19079.6775,19079.6775,2598.9725,22146.0931,17699.4879,3245.9882,14453.4998,81,31,47.9415,HIGH,513331.1741,1567593.7601,-3.3912,-5.0292,19.1358,0.0,0,92.3194,1,1,9.6143,6159974.0893,4109225.6439,1.4991,3519714.3541,0.979,LOW,80.021
CUSTGST0004893,29ABCDE004892FZ6,Construction Enterprises 5892,Construction Trade 5892,ACTIVE,2023-09-03,2025-06,GSTR1,2025-06-26,LATE,QUARTERLY,3,1234283.2392,1262097.9948,122063.0212,1262097.9948,1121392.0844,180383.2207,86.1433,13.8567,146083.0345,11181.8407,47593.6313,14437.9304,47699.5927,47699.5927,12225.9054,113949.1055,96025.6858,6170.0596,89855.6261,52,12,50.5821,HIGH,1301775.3051,3840064.3979,-7.1161,15.2517,2.334,0.0,0,91.1707,3,2,3.8983,15621303.6615,10052900.5276,1.5539,6766344.0325,0.9542,MEDIUM,62.3427
CUSTGST0004894,07ABCDE004893FZ7,Logistics Enterprises 5893,Logistics Trade 5893,ACTIVE,2021-11-03,2025-03,GSTR3B,2025-03-26,LATE,MONTHLY,5,314673.8988,320954.8569,23021.0365,320954.8569,164211.8499,177958.4274,47.9913,52.0087,29500.2138,5606.6726,8254.3994,10050.5909,6450.9283,6450.9283,68.5891,26831.4248,20512.5431,2483.7505,18028.7926,131,51,56.4284,HIGH,342170.2773,1055761.9476,-11.5585,12.8866,8.7403,0.0,0,88.3269,3,1,5.198,4106043.3276,1984247.072,2.0693,2033512.5392,0.9992,MEDIUM,58.5749
CUSTGST0004895,24ABCDE004894FZ8,Food Enterprises 5894,Food Trade 5894,ACTIVE,2021-04-04,2026-06,GSTR1,2026-06-05,LATE,MONTHLY,1,2646998.0795,2660194.0286,422657.4001,2660194.0286,1503854.7625,1306747.1826,53.5065,46.4935,112546.7671,93698.6278,81379.8059,101122.3066,147462.4537,147462.4537,26610.186,275225.4832,233216.9408,29014.0763,204202.8644,59,13,48.198,HIGH,2810601.9451,7997228.3329,6.0168,15.0539,7.3768,0.0,1,94.0733,0,3,5.6259,33727223.3409,20299857.2442,1.6615,14074953.0307,0.9551,LOW,74.4266
CUSTGST0004896,33ABCDE004895FZ9,Pharma Enterprises 5895,Pharma Trade 5895,ACTIVE,2020-11-12,2025-03,GSTR3B,2025-03-08,LATE,MONTHLY,15,1056559.8215,1030673.7749,134024.2182,1030673.7749,462412.0603,607086.9803,43.2363,56.7637,28469.3543,42581.4281,21493.5914,46869.7222,38476.1408,38476.1408,10202.2144,60106.6077,47216.1651,3193.2835,44022.8816,29,8,60.2407,HIGH,1069499.0406,3398947.6937,-17.509,3.903,-3.4591,3.4591,3,73.4483,0,4,6.4433,12833988.4873,8161925.0391,1.5724,4241803.1837,0.987,LOW,68.3009
CUSTGST0004897,19ABCDE004896FZ1,Retail Enterprises 5896,Retail Trade 5896,ACTIVE,2017-08-06,2024-08,GSTR3B,2024-08-11,LATE,MONTHLY,1,582840.9556,591404.5183,92621.5329,591404.5183,503670.6063,129858.4109,79.5024,20.4976,29978.1228,40647.1378,14201.0911,22898.2932,32454.7617,32454.7617,4813.7162,25730.7705,23330.9267,982.5762,22348.3505,120,86,23.0047,LOW,633529.0172,1900306.206,-4.7245,26.029,26.3307,0.0,1,97.5554,0,1,9.4907,7602348.2068,4565853.299,1.665,4010629.1052,0.9583,LOW,95.8575
CUSTGST0004898,23ABCDE004897FZ2,Wholesale Enterprises 5897,Wholesale Trade 5897,ACTIVE,2020-06-25,2024-04,GSTR1,2024-04-12,FILED,MONTHLY,0,741644.4881,739928.9386,107092.1218,739928.9386,499130.3938,291002.629,63.1704,36.8296,58721.5844,18726.6136,29982.4129,39179.2764,32883.5554,32883.5554,2145.7347,44080.0974,35914.007,5850.7919,30063.2151,173,10,60.9905,HIGH,790133.0229,2371642.3829,-13.4168,5.7558,11.9412,0.0,0,99.0,1,1,6.1319,9481596.2745,7178432.6985,1.3208,1917720.2362,0.9539,LOW,78.1685
CUSTGST0004899,06ABCDE004898FZ3,Manufacturing Enterprises 5898,Manufacturing Trade 5898,ACTIVE,2020-07-26,2024-09,GSTR3B,2024-09-11,LATE,MONTHLY,3,688040.0177,706217.33,55695.0472,706217.33,581609.5009,159930.4919,78.4327,21.5673,17457.1243,36795.132,30492.7195,12125.9118,18457.8885,18457.8885,6653.3585,28181.4386,25060.4618,2322.1298,22738.332,20,4,33.2296,MEDIUM,741539.9927,2037022.2741,-14.3209,22.5241,2.6211,0.0,0,87.3813,3,4,6.0613,8898479.913,5715459.3176,1.5569,3194411.8562,0.9658,MEDIUM,56.8723
CUSTGST0004900,36ABCDE004899FZ4,Technology Enterprises 5899,Technology Trade 5899,ACTIVE,2018-01-04,2026-07,GSTR1,2026-07-15,FILED,MONTHLY,0,1127157.8842,1159928.6213,119852.5423,1159928.6213,746951.4578,538592.3377,58.1039,41.8961,18946.4754,50766.9645,32500.204,27660.7708,45249.8092,45249.8092,1692.153,161446.7349,126770.735,8296.4268,118474.3082,34,14,26.3776,MEDIUM,1285543.7956,3554416.8379,3.6403,14.5207,35.7506,0.0,0,94.0,3,0,8.1798,15426525.5467,7964783.6973,1.9368,3355221.3387,0.9978,LOW,77.3774
CUSTGST0004901,27ABCDE004900FZ5,Construction Enterprises 5900,Construction Trade 5900,ACTIVE,2020-11-13,2025-03,GSTR1,2025-03-22,LATE,MONTHLY,3,196455.0938,198625.7919,12960.3174,198625.7919,194363.1188,29586.3296,86.7888,13.2112,3282.531,8999.1798,1497.1194,4087.6501,4407.1209,4407.1209,58.4256,14244.5768,12078.2762,68.3986,12009.8776,91,82,24.713,LOW,223949.4484,655947.3038,-12.4832,-19.4568,16.7643,0.0,0,91.824,2,2,6.1745,2687393.3808,1556241.9289,1.7268,1259098.7865,0.9763,LOW,76.1667
CUSTGST0004902,09ABCDE004901FZ6,Logistics Enterprises 5901,Logistics Trade 5901,ACTIVE,2020-02-18,2024-12,GSTR1,2024-12-01,FILED,MONTHLY,0,125169.2722,127085.4454,13571.4316,127085.4454,56727.2443,71822.5827,44.1286,55.8714,6810.4793,8590.335,5591.4433,3975.6082,4391.4438,4391.4438,812.9358,15777.0117,13190.3734,465.6092,12724.7642,49,12,42.6479,MEDIUM,128549.827,399292.5266,-13.3593,27.0736,8.249,0.0,1,93.0,0,1,6.4276,1542597.9235,1223213.9079,1.2611,756584.697,0.9882,LOW,94.0355
CUSTGST0004903,29ABCDE004902FZ7,Food Enterprises 5902,Food Trade 5902,ACTIVE,2015-11-25,2024-06,GSTR3B,2024-06-02,FILED,QUARTERLY,0,94164.3794,95615.8752,16714.4913,95615.8752,41137.356,63038.4024,39.4884,60.5116,758.7537,8297.5079,2286.069,1655.5474,7101.4248,7101.4248,856.0943,8885.9196,7985.1404,587.3132,7397.8272,180,66,33.8155,MEDIUM,104175.7584,282357.4088,-8.0032,-11.5877,8.0306,0.0,0,93.0,0,1,11.6284,1250109.1011,212330.5941,5.8876,704068.5595,0.9661,LOW,93.3931
CUSTGST0004904,07ABCDE004903FZ8,Pharma Enterprises 5903,Pharma Trade 5903,ACTIVE,2022-10-06,2024-08,GSTR3B,2024-08-03,FILED,MONTHLY,0,1824960.5504,1799179.0538,270854.1695,1799179.0538,1323503.642,494610.7884,72.7954,27.2046,68202.2021,112448.7523,82675.7726,28058.3575,116038.9764,116038.9764,10717.8592,173673.7203,152543.7926,10871.1796,141672.613,175,145,61.5383,HIGH,1818114.4304,5660446.1819,-16.6438,-18.5973,-18.6898,18.6898,2,93.0,3,1,4.2367,21817373.1644,15620033.5502,1.3968,13659123.9215,0.9975,MEDIUM,52.1668
CUSTGST0004905,24ABCDE004904FZ9,Retail Enterprises 5904,Retail Trade 5904,ACTIVE,2018-10-20,2025-02,GSTR1,2025-02-02,LATE,MONTHLY,1,112315.0242,114191.1602,17630.4157,114191.1602,88674.9731,35861.5404,71.204,28.796,15689.4394,607.1546,3667.3227,4845.2659,6005.7159,6005.7159,773.718,6999.0868,5801.8691,535.4137,5266.4554,11,7,46.3048,HIGH,124536.5134,349076.1867,12.5757,-15.4264,-0.5888,0.5888,2,91.0836,3,2,8.854,1494438.1613,960075.7011,1.5566,405782.8455,0.97,MEDIUM,64.9259
CUSTGST0004906,33ABCDE004905FZ1,Wholesale Enterprises 5905,Wholesale Trade 5905,ACTIVE,2024-06-27,2025-08,GSTR1,2025-08-05,LATE,MONTHLY,3,55827.1705,55190.5987,3829.6132,55190.5987,29439.9056,26737.657,52.4051,47.5949,6190.5446,4220.7574,24.7845,1343.774,1088.0068,1088.0068,309.8256,5199.7463,4980.9043,48.0831,4932.8212,183,44,25.6529,MEDIUM,56177.5627,170613.6558,21.2884,11.2992,17.9596,0.0,0,95.121,0,4,2.5639,674130.7522,344689.2292,1.9558,397688.3666,0.988,LOW,83.2365
CUSTGST0004907,19ABCDE004906FZ2,Manufacturing Enterprises 5906,Manufacturing Trade 5906,ACTIVE,2024-09-07,2024-09,GSTR3B,2024-09-13,FILED,MONTHLY,0,169634.2052,166000.2967,29236.2094,166000.2967,112156.1786,62759.1011,64.1203,35.8797,3484.7067,8816.0473,8036.4455,10614.0131,8340.7138,8340.7138,1940.7687,22485.6264,20615.6532,1841.9842,18773.669,61,38,46.5323,HIGH,174915.2797,552119.6488,4.8328,-15.1821,20.5846,0.0,1,100.0,1,0,2.0802,2098983.3568,402521.8417,5.2146,976676.4295,0.9597,LOW,85.4311
CUSTGST0004908,23ABCDE004907FZ3,Technology Enterprises 5907,Technology Trade 5907,ACTIVE,2017-06-25,2026-01,GSTR1,2026-01-24,FILED,MONTHLY,0,125663.7585,129420.2196,13330.5915,129420.2196,82248.4413,54880.2683,59.979,40.021,9138.9193,1631.5745,2944.7991,2973.3296,4588.4545,4588.4545,1180.3528,17775.8993,15385.5017,2166.7075,13218.7943,163,67,60.3214,HIGH,137128.7097,415950.8969,8.5487,-13.4923,-11.8547,11.8547,4,95.0,2,0,9.0288,1645544.516,780756.6887,2.1076,346434.7476,0.9834,MEDIUM,64.7625
CUSTGST0004909,06ABCDE004908FZ4,Construction Enterprises 5908,Construction Trade 5908,ACTIVE,2021-04-19,2026-12,GSTR1,2026-12-01,LATE,QUARTERLY,20,411904.0163,414029.0305,64902.3216,414029.0305,309631.2094,135157.3447,69.6131,30.3869,35726.3926,22386.4538,3079.7459,24247.5165,19284.4909,19284.4909,2085.8233,56936.3082,44987.5179,7346.8866,37640.6312,175,84,8.0176,LOW,444788.554,1313166.6703,10.176,8.9696,1.913,0.0,1,78.0884,0,4,5.5128,5337462.6484,3930864.805,1.3578,1689579.9695,0.9584,LOW,76.1642
CUSTGST0004910,36ABCDE004909FZ5,Logistics Enterprises 5909,Logistics Trade 5909,ACTIVE,2023-09-24,2026-02,GSTR1,2026-02-12,LATE,QUARTERLY,7,657209.0953,663421.6121,41729.7714,663421.6121,304395.7239,416436.1273,42.2284,57.7716,6059.1277,8551.6258,18514.9587,4859.4514,16747.2463,16747.2463,3375.8273,79733.152,71769.9795,1329.7757,70440.2039,71,68,12.0553,LOW,720831.8512,2131554.4975,10.621,-11.1856,-4.6931,4.6931,4,88.4406,0,1,3.6665,8649982.2145,1661978.8494,5.2046,2427583.8285,0.9911,LOW,95.1844
CUSTGST0004911,27ABCDE004910FZ6,Food Enterprises 5910,Food Trade 5910,ACTIVE,2024-05-27,2026-11,GSTR1,2026-11-19,LATE,MONTHLY,10,183652.1344,185592.0188,23016.0152,185592.0188,97148.1388,113590.1217,46.099,53.901,14121.6826,257.8825,4881.2898,8717.1681,6075.584,6075.584,2147.679,11090.3061,8116.8915,1498.0281,6618.8634,139,80,29.3049,MEDIUM,210738.2604,658588.934,9.605,21.5895,19.7589,0.0,1,79.8682,3,0,2.4905,2528859.1251,1249718.9939,2.0235,859953.5701,0.9527,LOW,76.5318
CUSTGST0004912,09ABCDE004911FZ7,Pharma Enterprises 5911,Pharma Trade 5911,ACTIVE,2019-07-07,2025-05,GSTR1,2025-05-04,LATE,MONTHLY,3,376806.899,387964.4824,29906.6433,387964.4824,285664.3895,149629.9839,65.6256,34.3744,18471.9727,6144.7499,12486.149,10137.903,8834.9002,8834.9002,2098.9398,22871.3418,19763.4467,1340.1135,18423.3331,20,6,15.7458,LOW,435294.3733,1196797.6242,-17.7216,-5.2006,-24.1632,24.1632,3,89.6958,3,1,7.2139,5223532.48,1708488.2637,3.0574,1195316.3476,0.9898,MEDIUM,57.3741
CUSTGST0004913,29ABCDE004912FZ8,Retail Enterprises 5912,Retail Trade 5912,ACTIVE,2023-05-21,2024-09,GSTR1,2024-09-19,FILED,MONTHLY,0,457139.1344,456124.8773,37075.3773,456124.8773,314475.7564,153586.8358,67.1867,32.8133,65522.0664,14440.5658,14223.3005,10635.256,10712.3997,10712.3997,5015.3219,17720.2262,15263.5491,1131.6473,14131.9018,39,31,9.1151,LOW,468062.5923,1378569.0987,-2.8565,-4.0503,19.8948,0.0,0,94.0,3,0,3.2141,5616751.1075,4091086.6466,1.3729,3471273.0656,0.9929,LOW,76.2797
CUSTGST0004914,07ABCDE004913FZ9,Wholesale Enterprises 5913,Wholesale Trade 5913,ACTIVE,2020-02-24,2026-02,GSTR1,2026-02-14,FILED,MONTHLY,0,157365.3466,156580.9525,10547.868,156580.9525,94122.4233,81069.1788,53.7254,46.2746,13698.6704,10133.3598,4016.7091,3006.2056,3706.5479,3706.5479,128.5666,19450.8972,15711.4832,1589.4017,14122.0815,133,102,16.7017,LOW,175191.6021,511006.5935,-17.134,19.3923,10.6202,0.0,0,93.0,3,0,6.2879,2102299.2255,1271836.4255,1.653,1014753.2395,0.9755,LOW,73.4783
CUSTGST0004915,24ABCDE004914FZ1,Manufacturing Enterprises 5914,Manufacturing Trade 5914,ACTIVE,2016-11-02,2025-08,GSTR3B,2025-08-07,LATE,MONTHLY,7,641279.7711,636920.4444,82386.2864,636920.4444,527357.1728,195150.7954,72.9898,27.0102,70093.9498,17762.955,30113.2413,9658.6095,34149.443,34149.443,4428.791,69286.871,60166.9206,1266.0946,58900.826,240,73,47.7309,HIGH,722507.9681,2059606.5206,2.0973,-11.788,-12.465,12.465,4,81.4043,2,3,10.4657,8670095.6177,5541004.3571,1.5647,2268108.173,0.9949,MEDIUM,57.4667
